SampleID,Cluster1,Cluster14,Cluster6,Cluster12,Cluster24,Cluster23,Cluster17,Cluster54,Cluster13,Cluster20,Cluster16,Cluster46,Cluster21,Cluster7,Cluster19,Cluster26,Cluster32,Cluster52,Cluster47,Cluster30,Cluster29,Cluster48,Cluster3,Cluster43,Cluster25,Cluster22,Cluster44,Cluster5,Cluster8,Cluster10,Cluster11,datetime,batch,batch_day,days_passed,elapsed_time
240322_072659,339.896547174348,660.206663480753,4366.42764536765,54.4708881166609,1101.78101182303,189.100937091682,101.273136606516,1100.31730531429,204.899864325761,151.689266122895,775.584347355295,731.707891563696,302.009941366617,12.9531589733405,103.95764722458,422.61537756869,86.3666323201164,3389.99618525409,62.5582373031376,56.9367446813957,412.365068959021,79.3832930156869,48.7932648033598,31.4050922655478,49.9579668801785,13.4084327387095,60.794195810333,108.246163793032,51.5612533457322,60.757749035546,195.694096012024,2024-03-22T07:26:59Z,3,2024-03-21,2,16.704722222222223
240403_133219,405.128759332279,313.658773817462,3906.76976740171,73.063816425594,926.370850789655,200.664442505145,40.0988340737529,1312.34921680119,127.444067602564,106.010970905732,782.560009433038,337.720670446782,232.112409182686,42.675579277219,59.2809800443413,186.232938338388,49.6882486108962,2228.15811323368,220.402174202404,255.675364463787,277.32595982063,29.2205458893541,92.8207013630613,66.7973329468452,26.2100769999425,6.20289103003832,30.4206249032958,21.5877785031152,14.607460999223,15.050190257079,49.3006956537719,2024-04-03T13:32:19Z,4,2024-04-03,15,0
240403_144354,422.590742733875,289.445059511911,3947.81601949138,72.3595395441001,1077.34753438068,206.02267564216,52.9776388549733,933.208591302761,128.147701539211,108.444119078183,768.866745922692,338.854790356095,244.10825574711,42.9454665727983,57.8450067746138,205.420269381363,48.9102413582142,2213.42467171749,211.237247093075,306.927198282979,279.8206923151,29.6768167100315,98.5956279147783,72.2366906514451,26.8530380152833,6.05102652787011,30.9704489930521,21.8641921104121,14.0778942285615,15.0663443067292,59.2946363526025,2024-04-03T14:43:54Z,4,2024-04-03,15,1.1930555555555555
240403_155529,404.68188110506,364.627821318316,3985.33059680387,68.3407375845901,1100.49370471246,216.263622247935,60.2368498814674,1772.07021403137,144.46467978088,141.07471830424,796.250629675951,428.794802060207,294.299935422111,43.3230973823376,65.1061619272328,227.357041845295,53.942221853027,2563.14359736143,187.300150959493,205.74629867963,293.674200605701,44.3359472934429,74.8781790969552,63.6532683006432,30.393267981122,7.51525604646157,33.9875743106874,24.6559685708991,14.7657812304964,20.40793077153,62.7720935965473,2024-04-03T15:55:29Z,4,2024-04-03,15,2.386111111111111
240403_170703,401.391120107144,311.619430640436,3615.63979397258,74.7791256419936,1089.22807899964,205.855790891624,49.8744350700791,885.512715785024,114.35039116551,131.066013777929,745.892455065654,350.912043988401,294.656905011491,55.263002160669,55.4024635098751,213.171850913602,42.8521172451823,2147.59932987329,160.934668357956,320.163750973585,271.609094079716,25.4368136645795,95.7905137625935,86.4122323655456,28.2820767836761,7.37576730699585,27.6954191451306,52.1821375016159,26.7793867194975,29.9841144165275,916.315485857465,2024-04-03T17:07:03Z,4,2024-04-03,15,3.578888888888889
240403_181840,426.792636981079,315.312589380854,3820.98497648291,74.8729175296422,1089.56512451557,196.157506160235,50.5908699341788,773.441230790511,119.241248440057,130.527121357291,720.551804992714,321.747786271916,285.22671922885,52.2629357348787,54.8887339521599,202.461746969749,42.0062438953757,2140.9329547161,134.878958087469,288.008016441358,270.24599415209,24.5484355587797,96.4166771250306,76.9821940721044,28.463549474647,6.77616065855782,27.8544555862176,28.6424860722326,20.8021367993551,24.8341826051931,209.87439264516,2024-04-03T18:18:40Z,4,2024-04-03,15,4.7725
240403_193015,480.907706547103,333.341800100317,3713.68183297546,71.3559308147288,1097.54389416909,192.917065069015,53.9457351587479,864.110585114506,133.710009105913,137.038568771376,738.353424498557,373.217256241117,267.74971884129,50.909566283338,61.4525514733376,221.222429975164,50.2681223396623,2450.68348926833,162.111284967798,214.139451845946,288.166111041988,39.341886811043,92.5460642216762,68.804977869454,29.6712760077209,7.18067598885132,29.8297795239763,30.9051341950649,21.1395117366922,27.1254058940457,188.138886326392,2024-04-03T19:30:15Z,4,2024-04-03,15,5.9655555555555555
240403_204151,448.06473676901,349.124221697848,4041.25183019785,74.3641441117994,958.908026047508,199.570221761809,47.6634163856862,702.46725430886,119.997235962311,121.900536380956,767.373376817282,372.55647126529,242.250523182576,48.148631913615,66.3070899363869,227.211950599679,55.6585626686926,2421.97826692904,96.4737955088754,206.736345916192,309.04451096372,35.0233461905727,93.3129241121005,54.5085199958903,29.341792023323,7.52087683914647,31.9493268548725,34.8877845768962,20.7633158911525,21.2837797701941,241.224329350991,2024-04-03T20:41:51Z,4,2024-04-03,15,7.158888888888889
240403_215324,416.580803274536,333.233305831978,3713.42338399445,66.2308874143943,1106.48802108667,192.512765780902,52.0081268261754,1060.59171622763,144.171503091248,137.747848599851,758.286201480069,432.34550199075,261.220813349431,36.025279615798,67.9727871335925,232.322111995104,52.0941416968211,2462.86128866888,167.887697068204,123.912001403147,304.491305891167,44.8203925194412,71.6130709587306,44.6949211470356,30.3278764798151,7.31748258047417,32.4469457894238,76.1803388993433,29.329193966907,40.4319332126354,1117.66415763841,2024-04-03T21:53:24Z,4,2024-04-03,15,8.35138888888889
240403_230501,445.250414275899,333.046900337434,4102.15103112852,65.3862966078967,1110.70533598941,209.165633516731,72.1014409766729,1313.71956609394,162.803114546222,156.302540326364,815.546031427485,480.225579765341,297.075395024504,32.6457471176413,75.0594374739558,255.540043944975,63.2377630292609,2642.61593377212,149.158396549302,107.296319265013,314.99182408223,54.9840314149409,71.9048594608532,40.0538108063915,34.6827822717682,10.8654559064625,39.115262529847,63.7137717170779,34.970560413052,36.8183240710087,702.928779570311,2024-04-03T23:05:01Z,4,2024-04-03,15,9.545
240404_001636,414.938186897804,364.377281551329,3860.53420671914,63.7654365055003,989.574683469687,186.056954709612,60.8056953199505,154.396796516734,143.520302612588,139.244012805349,701.695290023828,438.172542164861,265.708270370049,29.1832150072283,77.2391865160454,253.154719342131,57.5164136427401,2671.38274488424,29.2294630432916,90.0800039213998,339.38883461012,45.7840427610829,66.5568336142857,32.2804888320793,29.275582953953,8.4529185946342,35.9839595919811,43.6439527497467,24.2247083609983,25.1792567500337,190.21145887343,2024-04-04T00:16:36Z,4,2024-04-03,15,10.738055555555556
240404_012812,414.742063715052,379.035541311848,3880.94957699188,63.5114724375094,980.044160055701,182.013842699565,62.4977386622284,1239.1546208849,138.780879313276,148.502928456222,783.387280940481,459.649159429944,251.523208203573,26.2381512613026,79.4959386014107,282.296778977156,60.1029631632586,2784.88911015797,86.7050892356521,77.3725488265412,338.742082363777,47.2707626329435,62.5376788479839,32.2394676678709,31.1153575510086,11.1646733597891,39.0109551516558,97.7112880462489,37.1456904164893,37.3630994860027,959.734325045808,2024-04-04T01:28:12Z,4,2024-04-03,15,11.93138888888889
240404_023945,429.788488939761,383.971125692265,4123.4725957574,65.5815373395365,972.029952106343,188.820715171213,70.429076292161,1125.75982360881,181.617199918437,154.712904254133,809.882940081476,555.280920452615,257.769465827734,25.9089001414632,86.5775103687506,291.064450181847,75.45239882609,3122.41943256971,111.874703089875,69.1747367423121,348.268431970029,59.0670043788702,71.5277565606321,29.6238462265117,32.3999084051512,8.47292976397127,49.3271557771897,58.7963944844659,37.7713357979633,35.2483098276847,255.148001336964,2024-04-04T02:39:45Z,4,2024-04-03,15,13.123888888888889
240404_035122,394.449069619126,391.800280620488,4188.34801272281,61.6707451506194,1116.34055680633,181.155395422951,70.9833069470944,485.136578758436,185.392148739436,168.862658572308,786.451204855805,561.803900237236,277.622333926401,22.2939806355043,86.6860191772273,296.151131885993,70.3202546498497,3118.92709756615,47.0969622264243,62.8456541084231,360.691328339793,68.6977758930661,65.1510369926175,27.8015473631792,43.2345788469025,9.08658030032005,45.5716519819302,64.3507170395017,25.3789518789001,29.6664064675316,363.090498830836,2024-04-04T03:51:22Z,4,2024-04-03,15,14.3175
240404_050258,393.932464419492,393.047857663801,4311.90288315513,61.3443403308212,1115.14198641051,202.556983039535,74.0046944234883,1216.37954535999,189.145970682088,172.892248575111,844.066636222249,647.242103706,299.385960776344,20.3214856087862,89.2524020029669,324.245387384957,83.6734632628295,3001.15482548433,96.0271305698316,62.3870690831276,381.210750739116,75.2042405210384,70.8842434213682,27.7261894528405,44.2385883688069,12.412892247708,53.139457673635,89.4335468323064,31.9748209107605,39.2465230381682,703.643834464189,2024-04-04T05:02:58Z,4,2024-04-03,15,15.510833333333334
240404_061432,390.656893799757,441.312821908998,4360.33071896,63.2595346645102,961.919297535508,194.120802239589,73.6648172113078,481.759218092505,191.123896254999,176.921553637812,778.140016770856,643.268853865151,304.474712946353,18.4984468057504,90.1206099128267,327.373313999917,80.9670164878765,3161.04795840533,29.2931737655988,59.0440356774913,375.346758417264,77.4388640521439,64.5875413331317,29.5109441953473,44.7252446854129,12.5897490269916,56.1505127467025,49.7530269626274,23.1000159397308,28.5291574401918,123.941111979717,2024-04-04T06:14:32Z,4,2024-04-03,15,16.703611111111112
240404_140311,425.124539888996,294.512053559593,3801.42914780297,64.3155455839351,906.382044622672,182.458611747742,47.3499951825951,820.011794555009,115.882144107502,117.584023113578,716.769493106952,310.733852667942,263.839477186409,45.8044686924318,53.2541394942188,200.262302366522,47.6743464682216,2082.80528068787,140.542673295337,260.543213812004,269.530582008502,24.2686136854693,81.5478681564733,63.637490540607,26.6568859372835,6.5616696365405,30.7990248610593,29.6217969759905,17.1403938989522,22.0936582904763,322.850123280634,2024-04-04T14:03:11Z,5,2024-04-04,16,0
240404_151446,398.729932778241,331.935428163907,3934.86411510009,63.8429627916151,825.74103710228,176.89132432525,47.553313580274,637.119246751882,114.126831136109,116.1977064562,730.989764603167,368.227262491618,217.20229409253,46.2632630786526,51.8389861466447,211.835039386504,68.5426183330846,2403.18222033788,101.514051142038,187.578769341688,307.120756617921,29.3552854332264,75.8884029736567,67.986661876149,24.5465983514626,5.6851079278056,47.3883511779405,38.0663717706046,16.6051578506272,17.8294378310893,209.511818587226,2024-04-04T15:14:46Z,5,2024-04-04,16,1.1930555555555555
240404_162622,410.036495123067,270.605665308898,3890.75372633955,66.8289583599298,959.070341378503,193.150845073256,44.8310480228032,1163.10704869501,111.006231019178,105.356462216936,757.203469100573,303.02508998928,221.436831823407,40.1374807340927,49.496270863219,233.356991202728,56.1891915294173,2198.78435903742,162.460724953601,286.009969387005,288.132862795095,25.8190405682515,92.711877664786,87.9479670286542,24.4223034485297,6.37637095707477,35.7989107750025,21.4388621711162,11.862470474268,15.9903849062408,48.4562705520498,2024-04-04T16:26:22Z,5,2024-04-04,16,2.386388888888889
240404_173756,461.935027804933,301.905402512983,3629.56778771565,64.95835542905,930.820063757924,181.621924904157,54.2555126038666,468.911734134542,129.082742637977,122.740530935925,724.224137641571,363.965578755726,255.515333989286,41.6701641018206,58.6897929301729,231.514489285042,51.110918460914,2329.65755484495,82.1060034129031,221.402744661158,293.338453189772,37.005493585141,77.1670425912263,67.419040294324,26.658517015157,6.94898684615801,31.407709839834,24.753577762258,14.9753766720021,21.4882904792258,111.565515318735,2024-04-04T17:37:56Z,5,2024-04-04,16,3.5791666666666666
240404_184933,427.133004478404,291.322851608444,3868.07898832628,66.2697659445064,1086.5085957432,192.854849322138,53.2940942687915,1974.95465012351,128.952659557628,130.01471457871,752.548170932998,327.306565871854,270.30942682117,47.7218804852514,58.5541730919954,217.551188910143,49.4103562658376,2228.95549369726,308.265425054382,217.901890607279,270.49234300168,29.3217753570029,86.5234409452854,63.731801699012,28.4139236650026,7.43087569542572,30.9335877457107,24.2245320038691,18.2194766128177,21.3807979943746,89.3712071194986,2024-04-04T18:49:33Z,5,2024-04-04,16,4.772777777777778
240404_200108,435.477575070926,352.131009921859,3652.98826138504,70.4007040589627,964.179849694623,186.069488353797,60.2849223598202,968.024746278462,137.747591113505,144.081532806746,751.031293238583,382.292858852876,299.540486165304,51.8246467468783,65.1054374891665,238.031625954975,52.2341406371669,2558.98069230931,96.2973971838982,217.094013969097,285.949807694718,39.492800559803,70.9005868398354,64.2804098499524,25.6802953601876,7.72712603092913,33.4810468820317,27.9587773849501,11.7997403952187,22.265826912667,87.2313046501825,2024-04-04T20:01:08Z,5,2024-04-04,16,5.965833333333333
240404_211242,463.921177252147,301.331612054927,3703.84247811725,67.9470633572771,1103.6285237102,173.19954282636,59.6313512939511,1373.82920187534,130.242041996942,115.756388527618,681.405104455702,326.486352478746,225.058564359744,42.8858526372993,62.675161001391,247.08952729958,47.6392782409591,2489.80709363227,150.200039280177,155.179811857173,272.439400335699,31.4603634554457,64.0083725789114,39.99977367279,30.693130490197,7.13699311190109,28.5952670560458,31.4008408555902,17.5582447045821,18.1040214649093,122.329968362353,2024-04-04T21:12:42Z,5,2024-04-04,16,7.158611111111111
240404_222416,401.680209433298,337.766997489908,3981.64076578595,66.4817745639249,1114.37417481701,181.498546960053,69.3475558097269,1041.42661748419,158.422789315778,145.595691853707,761.476861954291,396.222146727457,225.515107870716,35.7210834068268,70.5269945661542,262.900677500481,58.3821735602368,2567.38265306102,146.095128277761,119.851348385539,292.78446670524,40.0878214769011,68.2766403910482,38.4118696169521,34.1704186048668,7.63997889956438,34.4300508472335,33.5057259799955,17.9630614148552,18.3835658541847,84.3580497292511,2024-04-04T22:24:16Z,5,2024-04-04,16,8.35138888888889
240404_233553,402.690342045835,357.576960057106,4039.36825627872,63.9962031351001,1117.38525417107,185.509819636365,73.5623667210195,1143.46391160534,166.868355896399,146.947155674994,788.438472759656,469.675548548624,258.500192260007,28.3924669537924,76.6416240938749,277.1050011371,63.8044574509834,2806.55918793752,113.84207673623,96.5221192497991,314.819411309402,54.7142677403835,59.3868945551253,35.3081997457764,36.3822850548512,10.7549608728878,37.147008066631,69.9153042955434,27.3956584006429,36.9801063049205,577.911161973582,2024-04-04T23:35:53Z,5,2024-04-04,16,9.545
240405_004729,414.868633984822,337.750461034983,3817.48245659519,63.1611375943843,957.380032310013,185.695918815456,74.150955099896,1280.43107831372,173.809709781249,157.801278686753,721.345205011322,526.294083120195,274.195221342413,24.5579124098842,77.9158129302848,296.684964598174,67.9596561550656,2876.11972711784,157.357698924312,78.4959518618805,328.238769924122,59.4231517947295,64.1595988308032,30.0099220332771,34.9485200933935,10.9903075116227,41.2668198429055,35.356544931753,20.1455196632298,19.5352187226416,80.1092446302176,2024-04-05T00:47:29Z,5,2024-04-04,16,10.738333333333333
240405_015905,408.298379995299,306.047756895437,3792.52603877303,60.8110329730084,977.576249899315,171.075028150407,63.174169656957,1289.07398146126,142.234634804776,138.178145115229,781.8798477947,444.992494167467,248.483170608977,23.3589573292174,77.1793861103154,278.497214731614,64.2040742895196,2861.89414804044,120.926356200088,70.8426563951692,323.416089482204,47.4790600094796,57.6739586617102,31.8371875082612,29.794087941796,10.996873730965,39.9859110132034,40.5395016620637,19.303084819579,33.3035119287922,137.382721967837,2024-04-05T01:59:05Z,5,2024-04-04,16,11.931666666666667
240405_031039,405.366178264454,408.079276544888,4067.19526774432,60.9649602165594,965.9917130908,164.324469596182,75.611109699472,527.178170116939,166.122163433612,171.817745676677,806.690924010751,514.935050153158,272.746048835504,20.9283981618858,82.1929339616904,298.651692478424,65.1956505702377,2956.7555982169,42.093766292632,59.4279214998238,333.824864236058,57.6233307910471,50.3128499669455,32.352572121643,39.4678367610246,11.2869898842578,39.6044258413135,102.558027126758,26.1013535936994,31.4135104514331,939.949478106946,2024-04-05T03:10:39Z,5,2024-04-04,16,13.124444444444444
240405_042216,381.317036675398,376.077026510547,4242.14745191935,55.0762734920096,1122.51343983333,183.136615886607,86.3097292829819,736.956939730555,183.848702864397,168.673460457355,795.076310175,585.582863839627,305.080558428136,18.0205108288108,85.530693997901,302.606769636842,77.980299358028,3064.45402823403,67.5041057531117,60.9213273258416,371.390196351243,58.9720154218258,48.5890371045263,27.3010316710897,44.9875502158797,11.7777611339232,47.125400674779,47.3852425854575,25.9122793619198,26.2789325593124,138.648155355147,2024-04-05T04:22:16Z,5,2024-04-04,16,14.318055555555556
240405_053350,379.341099912747,366.57687335284197,4313.78029413237,59.0625741462157,1111.4856500629,177.837130473412,91.7826439272554,1632.92223952913,193.456525473793,171.266879449934,821.905093750552,631.062751364198,267.537972815545,19.8711057097968,89.5460423944329,315.562751267053,76.0933446443579,3067.07349776473,165.805166028848,57.1190769967535,374.912735762223,65.7664272603307,66.1608209463893,26.2630185028116,43.402656701357,11.7762262877978,52.8785058683786,81.4525176081653,37.701267028449,37.8069418114258,471.454676369476,2024-04-05T05:33:50Z,5,2024-04-04,16,15.510833333333334
240405_064526,364.082121708971,332.158294363637,3810.18415419488,72.1193579720321,1125.63225180032,161.302576623128,83.9827221424952,911.882729623328,178.349773197875,169.120520753345,706.135825892713,525.218694918268,262.589238110061,16.6374253494768,83.4390882706164,293.812354815308,66.7993078020095,2844.28442034028,57.067992445135,50.7784419869367,337.121076817693,59.3370600263754,50.3446490419145,22.9755918765306,38.9161934754074,8.46896440857826,45.1796295486583,42.490682851175,23.0963180836756,25.3726626430971,88.0390071206507,2024-04-05T06:45:26Z,5,2024-04-04,16,16.704166666666666
240409_135514,444.731459509219,244.605068976658,3347.89187419271,63.4189297713352,1003.51124609178,144.91429635849,39.9612908447889,996.880992471622,94.1011080206937,101.894313008307,592.342950605825,220.584262707204,179.467973396165,33.2071695420735,43.5172990302642,166.244417319778,23.4195144003679,1726.14440489476,129.314448150043,247.516516043103,200.472150794922,10.1460028527658,67.2999283688795,49.3127907894797,21.6005705481464,5.1123460568252,19.8109939564762,16.8546171280656,8.41647864914002,12.0165984193861,18.4707747439124,2024-04-09T13:55:14Z,6,2024-04-09,21,0
240409_150546,485.429024078917,268.051366269086,3616.65550866177,63.4125741932404,996.096007637132,169.755420833603,42.239986554649,1441.69423731035,106.350465860358,107.829419929574,624.973161273316,266.66021249349,234.45289588678,37.3387397081271,47.1497790345862,162.392604132553,34.5257012890482,1813.86594123559,211.834893242132,229.250142309755,230.510610930262,18.2587907520811,69.7027416075219,61.7776930931694,24.3883006918847,5.59267495060234,22.7874900619075,24.5015619434243,18.5187747684471,19.5477401277569,201.605659257317,2024-04-09T15:05:46Z,6,2024-04-09,21,1.1755555555555555
240409_161928,396.653331305349,263.97436954149,3296.24561375098,62.5269681572077,1069.09213023567,161.519664701642,45.2156588117799,763.217120538009,112.532984387227,106.189548157564,627.12317070088,271.875878708533,226.068101460528,39.4644916440817,51.6571224961347,164.154242462618,33.9632077632056,1945.77419283824,86.4969111166373,205.309850937813,227.181976912594,18.1666116298458,68.6291503248535,51.4734830853969,23.9944411942245,5.5532979011841,22.6610419710634,26.4406999257609,23.8152656361652,21.4046283693613,193.643617135785,2024-04-09T16:19:28Z,6,2024-04-09,21,2.403888888888889
240409_173102,471.930848813943,253.703881111912,3606.23227389826,66.8130883603775,1008.96216162757,169.499335637246,33.4905477109031,792.37870025655,103.530249781363,98.7810719999387,640.725174273623,245.586576634637,191.160931383569,41.3022836671529,47.7108927892768,172.187281484445,33.7849797900204,1949.73694912984,71.2855639960896,253.300298007446,228.35251236227,18.0395465687055,83.251032771578,55.0228660766272,23.027703591647,5.67269186865248,23.6928617236674,24.8062635173376,14.627254423269,15.4681533528612,210.521592861274,2024-04-09T17:31:02Z,6,2024-04-09,21,3.5966666666666667
240409_184237,407.280001187531,262.15176738005,3665.00702972733,64.0860123581407,1036.35550279668,174.417163612523,49.1709922119105,1150.17406019955,120.165064974449,105.077881857118,683.216152364298,302.870611299074,223.812442341389,37.7271456585377,52.9383873094364,186.715261448112,42.0962532152206,1991.24823853368,142.082106188974,202.87987521884,241.92085806379,23.1214062558321,77.261924560329,60.4702262217489,24.6353846485908,6.36879309488478,26.144781593179,23.1004676226036,15.0240049762346,16.8381025808345,102.759740566572,2024-04-09T18:42:37Z,6,2024-04-09,21,4.789722222222222
240409_195412,466.784668487404,239.21672376137,3436.85196731827,63.1524729386372,891.033574869197,175.581924719818,36.4850922863452,601.021723645599,110.826207285417,93.7759689591874,659.403426605269,262.420891616649,219.082639984651,37.9903090974538,50.8319564685531,173.617868518639,35.8920656992432,1869.81030748755,39.591418165624,252.069567016786,241.203274099449,20.640597657332,89.8710594976455,56.5355628457733,22.8001470733678,5.91426805751351,23.5616203000844,21.8170745149148,15.0055174983543,15.87467733855,106.170081448325,2024-04-09T19:54:12Z,6,2024-04-09,21,5.982777777777778
240409_210548,438.715805268896,256.364053859933,3739.03417841258,63.5497497773781,1085.91970335626,173.542575671574,43.017370825353,861.458621862356,127.859958974937,126.921752259436,688.394082933709,321.089658458773,259.718052889917,38.9516276348154,58.2516410015466,198.986032554048,44.6541548385358,2133.88384809083,99.3897105600958,162.401157780807,252.736238650719,26.6253609937701,70.9304808364703,49.1655396778735,28.0523883195755,6.80032247323614,27.2928910146894,37.1957420428281,25.9297013919862,23.2857698986211,482.477579221687,2024-04-09T21:05:48Z,6,2024-04-09,21,7.176111111111111
240409_221722,368.832370380497,248.490692623251,3611.93898502226,56.4643457811801,961.861516643181,157.876992717891,44.8137790942459,1222.47914542296,131.139239732036,121.159179926997,637.308733314597,305.49055643757,239.852204606462,32.9279211419918,59.7950219392242,186.623943429418,41.7412951075039,2209.03401028054,134.352780079256,114.982523372182,233.691090787997,26.3101262251182,58.2716287802728,31.3531536126133,28.257276958017,6.05728846490193,26.3484918232362,33.7084500770681,24.8263999421029,20.3792420577412,226.060466185573,2024-04-09T22:17:22Z,6,2024-04-09,21,8.36888888888889
240409_232900,376.975621734199,271.188388380716,3639.95348500913,56.7726613273043,1106.56684123446,142.300944279409,60.2274471805131,618.593373901917,136.579673306398,127.061566366272,626.054925230072,316.593572483159,221.535403221829,25.5912680875937,62.9627226931606,174.744465391321,42.9418657798401,2270.16602656924,54.8808742922746,84.9738277271507,256.922750212334,35.9203833170894,55.2669001587124,27.3196748075603,28.4356641488786,6.25450173580692,27.6535382996041,46.4801842642154,22.7767885297577,22.0903680229804,527.455129754283,2024-04-09T23:29:00Z,6,2024-04-09,21,9.562777777777777
240410_004035,365.927205445198,270.229217334468,3492.45868153072,57.1114392919852,967.914819052763,148.285375451155,48.9690932001845,625.823217557352,141.806362859615,141.524812214534,591.72542894199,348.448932045142,232.404380427502,21.6780347028861,64.9159977017767,209.849111509879,43.2552410966089,2486.70536093877,67.1448523461565,70.6048080832677,271.785901863564,30.3575217389162,56.1246063512553,24.9993533368199,29.7718008591503,6.84790500894513,27.5744362127035,53.1011412514143,27.876659436618,23.1860470100062,440.801363298489,2024-04-10T00:40:35Z,6,2024-04-09,21,10.755833333333333
240410_015210,400.917649475947,295.13700003983797,3671.40066815988,57.1516870547509,971.714363346708,166.878944494073,58.0951832518493,1171.30897164398,160.974211992094,143.014035203244,744.643714146254,450.632309890172,252.296592369055,20.0296038586913,73.3048031114491,255.926268966431,60.0700692426476,2565.04053564262,144.809320113878,67.6494793381609,311.852139465094,43.0503964261155,54.4607522340271,25.931344209619,31.5637424685524,7.79811481536458,34.8693973032747,62.2315832746002,28.8208712135354,29.9879086920322,646.325270288347,2024-04-10T01:52:10Z,6,2024-04-09,21,11.948888888888888
240410_030344,376.441140037825,306.348529868571,4023.48516926222,54.6710750633783,986.540029772648,175.921256123335,64.6569917523791,817.730207586261,137.413895908673,153.225733187567,662.890687833823,442.008997120558,252.751447249736,22.3778651960617,78.7048597521632,271.423781817262,58.5244154873394,2890.23560114966,69.3397944237978,60.1717094820219,317.906501389241,47.0764029407203,62.7914918151549,25.7672552509178,30.8459075430234,10.9222544446642,39.0439918558034,109.788985616279,24.0970764841448,32.0125892341091,1095.2854727945,2024-04-10T03:03:44Z,6,2024-04-09,21,13.141666666666667
240410_041521,358.554400673235,274.741603591193,3816.21003191471,54.5164579190642,1113.5733786831,147.220483380499,56.930364451279,1539.75363662695,154.391490931937,149.242162437223,602.29242591672,428.603729478407,246.153033980245,17.695468539784,70.421044403824,243.674319509794,50.4364416758763,2670.90797131373,133.819815195313,49.8928971359104,295.634611162057,45.7043199297847,49.8695235079357,20.1608019874292,35.8441023049812,10.4794935099977,32.9304540962222,80.9201961548597,35.6205662777233,33.1054621030431,668.363473029237,2024-04-10T04:15:21Z,6,2024-04-09,21,14.335277777777778
240410_052656,360.68174906832,334.843892791068,3771.7045513569,54.3472587875915,967.757734409388,155.124348935007,64.7685472765819,386.863804833709,167.40523695284801,146.336263488552,738.323261632556,521.679420034267,238.448065092444,17.7956131375844,80.3550661486579,242.870126738885,60.7418812357124,2715.99169573342,33.0392077386505,51.7006924086267,322.118846848764,58.4190342047932,51.0997035887448,24.1001175729296,32.9229279715896,10.5356242727222,38.2741598391311,113.638605298474,36.9666599888346,39.3193363805076,874.112556743551,2024-04-10T05:26:56Z,6,2024-04-09,21,15.528333333333334
